date,article,label
15/02/2024,"… Um dia depois do susto com o CPI, NY testou ontem uma onda de alívio e ajudou os mercados domésticos a reduzirem o ajuste negativo na volta do feriado prolongado.
Mas antes mesmo do PPI (amanhã), o otimismo em Wall Street já pode ser colocado novamente à prova hoje pela bateria de indicadores de atividade econômica na agenda dos EUA (vendas no varejo, produção industrial e Empire State) e pelo discurso do diretor do Fed Christopher Waller nas Bahamas, às 15h, se ele falar de política monetária.
Todo mundo se lembra que foi Waller que, um mês atrás, já cortou as asas do mercado sobre a precificação mais dovish para o juro americano. De duas, uma: ou NY vai estressar de novo ou já vai absorver tudo mais facilmente, preferindo esperar pelo PCE.",0
15/02/2024,"… Waller, com poder de voto permanente no Fomc, balançou na metade de janeiro o sentimento de um ciclo estendido de corte do juro, ao projetar só três quedas, ao invés das sete especuladas à época pelo mercado.",0
15/02/2024,"… Também na ocasião, deixou a impressão de que o Fed atrasaria o início do processo de desaperto, plantando as primeiras dúvidas sobre o início do processo de desaperto monetário no encontro do Fed em março. ",0
15/02/2024,"… Duas semanas depois, Powell enterrou as esperanças de um corte antecipado, ao dizer na coletiva de imprensa da última reunião, do dia 31/1, que considerava março “cedo demais” para relaxar a taxa básica.",0
15/02/2024,"… Foi o estopim para o investidor transferir de vez as apostas para maio e, mais recentemente, para junho.",0
15/02/2024,"… Há dois dias, a inflação ao consumidor acima do esperado em janeiro reforçou a percepção de que o Fed pode agir mais tarde. Mas ontem, Yellen e um dirigente do Fed (Goolsbee) sugeriram que o mercado está exagerando.",0
15/02/2024,"… Desqualificando a reação negativa ao CPI, disseram que um dado isolado não indica tendência (leia abaixo). Fica assim a expectativa para a agenda de hoje, que pode ajudar a calibrar a disputa do Fed: maio x junho.",0
15/02/2024,"… No monitoramento das apostas do CME Group, ainda é mais provável que o primeiro corte da taxa básica de juros aconteça em junho (52,9%), mas houve um leve aumento nas apostas para maio (de 32,0% para 36,9%) nesta 4ªF.",0
15/02/2024,"… NY já tinha fechado ontem, quando o vice-presidente de supervisão do Fed, Michael Barr, disse que inflação caminha em direção à meta de 2%, mas que os EUA precisam de mais dados antes de começarem a cortar os juros.",-1
15/02/2024,"… Em uma referência indireta ao NY Community Bancorp, que recentemente divulgou um prejuízo surpreendente, Barr disse que o balanço decepcionante de um único banco não muda o fato de que o sistema bancário é forte.",0
15/02/2024,"MAIS AGENDA – Confira as previsões para os indicadores de atividade que saem hoje nos EUA: as vendas no varejo (10h30) devem recuar 0,1% e a produção industrial (11h15) tem estimativa de crescimento de 0,3% em janeiro.",0
15/02/2024,"… Para o Empire State (10h30), de atividade industrial em NY, a projeção é de queda bem menor em fevereiro (-10,9), contra -43,7 em janeiro. O auxílio-desemprego (10h30) tem previsão de alta de 2 mil pedidos, para 220 mil.",0
15/02/2024,"… Menos relevante, o índice NAHB de confiança das construtoras em fevereiro sai ao meio-dia. À noite (21h), o Fed boy Raphael Bostic discursa em evento. No after hours, Cisco derreteu 5%, após anunciar seu balanço do 2Tri fiscal.",0
15/02/2024,"… No Reino Unido, sai o PIB/4Tri (4h). Lagarde (BCE) fala às 5h e a AIE publica relatório de petróleo às 6h.",0
15/02/2024,"… No Japão, a economia entrou tecnicamente em recessão. Divulgada ontem à noite, a leitura preliminar do PIB/4Tri recuou 0,1% na margem e frustrou a previsão de +0,2%, completando dois trimestres consecutivos de contração.",-1
15/02/2024,"… O país perde o título de terceira maior economia do mundo para a Alemanha e levanta dúvidas sobre quando o BoJ começará a abandonar sua política ultrafrouxa. Desde 2016, o BC japonês o juro em território negativo.",-1
15/02/2024,"… Por aqui, atrasados pelo carnaval, saem o levantamento Focus do BC (8h30) e o fluxo cambial semanal (14h30).",0
15/02/2024,"REAJUSTE DOS SERVIDORES – Na manchete do Estadão, diante da meta de déficit zero de Haddad, aumenta a pressão sobre o governo para reajustar salários e benefícios este ano, sob ameaça de greves em massa.",0
15/02/2024,"… Funcionários do Executivo querem aumento de até 34,32% de forma parcelada até 2026. O governo apresentou contraproposta de no máximo 19,3%, escalonados até 2026, mas sem nenhum reajuste previsto para este ano.",0
15/02/2024,"… Outras carreiras, como os servidores do BC, rejeitaram na semana passada uma contraproposta do governo de 13% parcelado para 2025 e 2026, e aprovaram paralisação de 48 horas nos próximos dias (3ªF e 4ªF que vem).",0
15/02/2024,"… Na prática, o Orçamento de 2024 foi aprovado sem nenhuma previsão de aumento para servidores este ano.",0
15/02/2024,"… Recentemente, a ministra Esther Dweck sinalizou com a possibilidade de um reajuste linear em 2024.",0
15/02/2024,"… Segundo ela, a depender do desempenho da arrecadação federal, poderia haver a abertura de um crédito suplementar de R$ 15 bilhões em novas despesas no Orçamento, decorrente de uma regra do novo arcabouço fiscal.",-1
15/02/2024,"… O aumento, porém, esbarra no cenário incerto para as contas públicas enfrentado pela equipe econômica.",-1
15/02/2024,"… Pesquisa Broadcast indica que a maioria do mercado espera que as metas de resultado primário de 2024 a 2026 sejam alteradas. De 22 instituições consultadas, 13 delas (65%) preveem um revisão em todos os anos.",0
15/02/2024,"… O cenário predominante entre as casas entrevistadas é de uma redução de cada um dos alvos em 0,50pp. Ou seja, 2024 fecharia com um déficit primário de 0,5% do PIB, ao invés do déficit zero perseguido pela Fazenda.",-1
15/02/2024,"… O mercado se questiona se a mudança do target, considerada inevitável, já virá no relatório bimestral de receitas e despesas que será divulgado em março ou se o governo deixará para mudar a meta no documento seguinte (maio).",-1
15/02/2024,"Não foi dos mais pesados o ajuste negativo do Ibov ao choque do CPI nos EUA no carnaval. Como a bolsa abriu mais tarde (13h), teve tempo de amortecer parte da queda, aproveitando que NY foi bem ontem.",0
15/02/2024,"… Lutando para manter a linha dos 127 mil pontos, o índice à vista limitou a queda a 0,79%, aos 127.018,29 pontos, embora na mínima (126.662) tenha se aproximado da “zona de perigo” apontada pelo Itaú BBA.",0
15/02/2024,"… Segundo a instituição, a região de 126.400 pontos é um suporte gráfico importante, que, se furado, pode sinalizar tendência de baixa. O giro de R$ 40,8 bi ontem foi inflado pelo vencimento de opções sobre o Ibov.",0
15/02/2024,"… O exercício das opções sobre ações acontece amanhã e pode adicionar volatilidade aos negócios, especialmente às blue chips, que são alvo do jogo. Nesta 4ªF de Cinzas, a queda do petróleo derrubou Petrobras.",0
15/02/2024,"… A ação ON da petroleira caiu 1,01% (R$ 42,31) e a PN cedeu 0,75% (R$ 40,99). Na ICE, Brent/abril cedeu 1,41%, a US$ 81,60 por barril. O WTI/março, -1,58%, a US$ 76,64, na Nymex.",0
15/02/2024,… Ambos os contratos sentiram o aumento de 12 milhões de barris de óleo bruto nos estoques dos EUA.,0
15/02/2024,"… Vale foi na contramão da alta de 0,22% do minério de ferro em Cingapura e teve queda de 0,30%, a R$ 65,72.",0
15/02/2024,"… Entre os bancos, BB destoou, avançando 1,35%, a R$ 58,35, em ajuste técnico após perdas recentes. Bradesco ON, -1,29% (R$ 12,24); e PN, -0,67% (R$ 13,17). Santander unit, -1,02% (R$ 28,24). Itaú ficou estável, a R$ 34,29.",0
15/02/2024,"… Alpargatas estendeu os ganhos da 6ªF e voltou a liderar o ranking positivo, subindo 3,02%, a R$ 8,88. Em seguida, Vivara subiu 1,55% (R$ 54,49).",0
15/02/2024,"… Do mesmo modo que o Ibovespa conseguiu minimizar o pessimismo com o CPI, também o câmbio moderou o estresse. Traindo as expectativas de que bateria em R$ 5, o dólar operou em modo de contenção de danos.",0
15/02/2024,"Aproveitou-se da acomodação da moeda americana no exterior e do alívio das taxas dos Treasuries para baixar a poeira e subir muito pouco, só 0,22%, cotado a R$ 4,9720. Mesmo na máxima (R$ 4,9790), não chegou a R$ 4,98.",1
15/02/2024,"… De todo modo, o dólar não parece ter muito clima para rodar tão longe de R$ 5, já que o Fed deve demorar mais para baixar o juro, prejudicando o fluxo para os emergentes – como a fuga dos estrangeiros da B3 já comprova.",-1
15/02/2024,"… Em fevereiro, a retirada de k externo da bolsa supera os R$ 4 bi, elevando as saídas no ano a mais de R$ 12 bi.",-1
15/02/2024,"… Nos juros, o CPI bateu mais forte, com o miolo da curva subindo 0,10pp e o Jan27 voltando a ficar acima de 10%.",-1
15/02/2024,"… A migração das apostas de corte pelo Fed de maio para junho coloca em dúvida a Selic terminal abaixo de dois dígitos, com chance de o Copom terminar o ciclo de cortes mais cedo.",-1
15/02/2024,"… Para o Citi Brasil, o espaço para o BC cortar juro é menor do que o mercado projeta. Em entrevista ao Broadcast, o economista-chefe, Leonardo Porto, apontou que o ciclo deve se encerrar em junho, com a Selic a 10%.",-1
15/02/2024,"… No Focus, a mediana é 9% no final deste ano.",0
