date,article,label
02/02/2024,"… As bolsas em NY, que ontem não se abalaram pelo alerta renovado de turbulência em bancos regionais dos EUA, abrem hoje sob o impacto da festa da Meta no after hours. A empresa deu um salto de 14%, após triplicar o lucro no 4Tri/23. Amazon também surpreendeu positivamente e escalou 7%. Já Apple caiu 3% com a queda das vendas na China. Além das gigantes de tecnologia, hoje o dia é do payroll, que pode reforçar o esfriamento do mercado de trabalho e as expectativas de que o corte do juro nos EUA pode não passar de maio. O relatório sai às 10h30 e deve mostrar a criação de 196 mil vagas em janeiro (216 mil em dezembro), com taxa de desemprego de 3,8% e aumento menor do salário médio (0,3% contra 0,44%). Por aqui, a produção industrial de dezembro (9h) pode registrar leve expansão, e a Vale pode adiar o desfecho da sucessão em seu comando.",0
02/02/2024,"… Uma reunião extraordinária do conselho de administração da mineradora está marcada para hoje, mas o Broadcast apurou que a empresa pode estender até maio o debate se o CEO, Eduardo Bartolomeo, fica ou não.
Seria uma estratégia para não transformar a troca de comando na companhia em uma derrota para Lula, depois do desgaste público provocado pela controversa tentativa de emplacar Mantega na mineradora.
A Vale ganharia tempo (mais três meses) para deixar esta poeira baixar e esvaziar a polêmica da sucessão.
Uma das opções ventiladas nos bastidores é propor um mandato mais curto para Bartolomeo, de um ano, em vez de três. Outra seria incluir o executivo na lista tríplice do processo sucessório, que seria definido adiante.
As alternativas estão em aberto e pegam a Vale em uma fase de baixo astral, com as ações operando abaixo de US$ 70, diante dos receios de que a China esteja adotando medidas insuficientes de estímulos econômicos.",0
02/02/2024,"… Em NY, os índices futuros das bolsas aceleraram após os balanços de ontem à noite e o Nasdaq promete bombar na abertura. Foi a maior surpresa a Meta ter anunciado pagamento de dividendos pela primeira vez na história.",0
02/02/2024,"… A empresa desembolsará US$ 0,50 por ação e fará pagamentos trimestrais, segundo as condições de mercado.",0
02/02/2024,"… Se o payroll não pregar nenhum susto, é capaz de a euforia com as giant techs influenciar mais hoje o humor do que o próprio relatório de emprego, mesmo porque não faz nem 48h que Powell falou o que se desejava saber. Fosse outro momento, o indicador do mercado de trabalho seria decisivo para projetar as expectativas de política monetária. Mas parece ter agora importância mais reduzida, depois de o presidente do Fed já ter dado o seu recado.",-1
02/02/2024,"… Março é “cedo demais” para cortar o juro, foi o que ele disse, transferindo as apostas para maio, quando a inflação deve convergir com maior facilidade à meta de 2% e a desaceleração econômica pode estar mais consolidada.",0
02/02/2024,"… Um payroll fraco hoje só deve reforçar as chances de o juro ser relaxado no 2Tri. Gradativamente, a criação de vagas de emprego vem baixando nos EUA: começou o ano passado em 312 mil e terminou em 165 mil.
… Mesmo que venha um número forte nesta 6ªF, economistas estimam que a economia americana abra menos de 200 mil novas vagas de trabalho por mês este ano. Apesar de mais moderado, o ritmo ainda continua sólido.
… Bem espalhadas, as estimativas para o payroll de janeiro vão de 150 mil a 290 mil postos.",0
02/02/2024,"MAIS POWELL – Na noite de domingo, a rede de TV americana CBS News exibe entrevista com ele. O bate-papo foi gravado nesta 5ªF e discutiu inflação, cortes nos juros e a saúde do sistema bancário nos EUA, de novo em xeque.",0
02/02/2024,"EMENDAS – Em Brasília, a ministra Simone Tebet confirmou que o governo deve apresentar um PL perto do feriado do Carnaval para tratar sobre a recomposição do corte de R$ 5,6 bilhões em emendas de comissão na LOA.
… O acordo político vem em meio à articulação da equipe econômica com o Congresso sobre a MP da Reoneração.",0
02/02/2024,"… Em entrevista ao Poder 360, o secretário do Tesouro, Rogério Ceron, defendeu ontem a importância de uma meta fiscal “arrojada” em 2024 (déficit zero), mas admitiu que as receitas líquidas ainda estão abaixo de patamar histórico.
… Afirmou que o governo não tem expectativa de bater recorde na arrecadação federal este ano, mas que o resultado de dezembro foi positivo e que janeiro está alinhado com as expectativas da equipe econômica.",0
