date,article,label
24/02/2024,"… A estrela da semana é o PCE de janeiro (5ªF), considerado pelo Fed como o termômetro mais fiel para a inflação dos EUA. Se vier forte, o indicador terá tudo para reforçar o sentimento entre os dirigentes de política monetária de que é melhor ir com cautela nesta “última milha” da inflação e ampliar a aposta consolidada do primeiro corte do juro só em junho.
Um dia antes do PCE, sai o PIB/4Tri nos EUA (4ªF). Também aqui a agenda tem PIB (6ªF) e inflação (IPCA-15 de fevereiro amanhã), além da temporada dos balanços. Adiado três vezes, o resultado da Americanas nos três primeiros trimestres de 2023 está prometido para hoje, antes da abertura.
Haddad aproveita a reunião desta semana de ministros de Finanças e presidentes dos BCs do G20, em SP, para propor a taxação global dos super-ricos.",0
24/02/2024,"… “A agenda de tributação da riqueza e da progressividade sobre a renda são essenciais para enfrentar os entraves econômicos da desigualdade e promover o crescimento econômico sustentável”, disse ao jornal O Globo.",1
24/02/2024,"… O ministro terá uma agenda bilateral intensa no G20, incluindo reuniões com Janet Yellen (Tesouro dos EUA). Também será importante a participação nos eventos do G20 da presidente do BCE, Christine Lagarde.",0
24/02/2024,"… Hoje (11h), Haddad anuncia em coletiva de imprensa o instrumento de hedge cambial para projetos verdes, ferramenta construída pelo Tesouro em parceria com o BC e que visa atrair mais investimentos externos ao País.",1
24/02/2024,… O anúncio contará com a presença de Campos Neto e da ministra Marina Silva (Meio Ambiente). Haddad reiterou que o instrumento ajudará a mitigar a variação cambial e não tem nenhuma relação com intervenção no câmbio.,1
24/02/2024,"… Na parte da tarde (15h), o ministro da Fazenda participa da mesa de abertura do “Fórum Governos e Banco Centrais na era da mudança climática” – Conversa com Mark Carney, no Hotel Rosewood, na capital paulista.",0
24/02/2024,"… Ainda na agenda desta 2ªF, o Tesouro divulga o relatório da dívida em janeiro, às 14h30, com coletiva às 15h.",0
24/02/2024,"… Devido à operação-padrão dos servidores do BC, haverá atraso pelo quinto mês consecutivo na publicação de indicadores. Os dados referentes a janeiro, que deveriam ser divulgados esta semana, serão publicados só em março.",0
24/02/2024,"… A nota com estatísticas do setor externo, anteriormente prevista para amanhã, só sairá dia 6 de março. Já a nota de estatísticas fiscais do setor público consolidado mudou para 7 de março e a nota de crédito passou para dia 8.",0
24/02/2024,"… O boletim Focus será divulgado amanhã, ao invés de hoje, e o fluxo cambial semanal sairá na 5ªF e não na 4ªF.",0
24/02/2024,"… O mercado se prepara para maior pressão no IPCA-15 de fevereiro, após a inflação de janeiro ter lançado apostas de que o Copom pode parar antes com os cortes de juro ou adotar dosagem mais lenta (0,25pp) a partir de junho.",1
24/02/2024,"… O reajuste de mensalidades e os efeitos da nova alíquota do ICMS sobre os combustíveis, que passou a vigorar no dia 1º, devem acelerar o IPCA-15 em fevereiro para 0,82%, na mediana do Broadcast, após +0,31% em janeiro.",-1
24/02/2024,"… A piora na inflação de serviços tem sido acompanhado de perto pelo BC, embora não tenha abalado ainda a perspectiva para a estratégia de curtíssimo prazo do Copom, de mais dois cortes de meio ponto do juro.",-1
24/02/2024,"… Mas o risco de que a Selic não consiga terminar o ciclo em um dígito (9/8,5%) está sendo monitorado. Ainda do lado da inflação, saem esta semana o IGP-M (4ªF) e IPC-S de fevereiro (6ªF). No emprego, tem a Pnad/janeiro (5ªF).",-1
24/02/2024,"… Para o PIB/4Tri, na 6ªF, a previsão é de estabilidade, após +0,1% no 3Tri. Mas o resultado, se confirmado, tende a ser recebido de forma positiva, já que a atividade terá arrefecido de forma mais branda do que o esperado.",0
24/02/2024,"MAIS BALANÇOS – Tem BRF hoje, após o fechamento. Amanhã, saem XP, Engie e Porto. Na 4ªF, é vez de Suzano e Ultrapar apresentarem os números. Na 5ªF, além da blue chip Ambev, vêm os resultados da Copel e da MRV.",0
24/02/2024,"LÁ FORA – O investidor continuará de olho nos comentários dos Fed boys e, além do PCE e PIB nos EUA, poderá conferir o ritmo da atividade econômica no PMI industrial do ISM e S&P Global (6ªF) medidos em fevereiro.",0
24/02/2024,"… Hoje, saem nos EUA as vendas de moradias novas (12h), com previsão de alta de 4,7% em janeiro.",0
24/02/2024,"… Lagarde, que continua advertindo contra “decisões precipitadas” sobre a política de flexibilização sem garantia de que os ganhos de preços regressarão à meta de 2%, participa nesta 2ªF, às 13h de debate no Parlamento Europeu.",0
24/02/2024,"… O CPI de fevereiro da zona do euro sai na 6ªF, mesmo dia da leitura final do mês do PMI/S&P Global industrial no bloco europeu, na Alemanha e no Reino Unido. A inflação preliminar ao consumidor alemão será divulgada na 5ªF.",0
24/02/2024,"CHINA – Na noite de 5ªF, saem os dados oficiais e também a leitura do setor privado do PMI composto de fevereiro.",0
24/02/2024,"BOLSONARO NA PAULISTA – A manifestação convocada pelo ex-presidente para este domingo reuniu 600 mil apoiadores, segundo dados informados pela Secretaria de Segurança Pública de São Paulo.",0
24/02/2024,"… Em sua fala, Bolsonaro negou que tenha liderado um movimento golpista, disse que sofre perseguição desde que saiu do governo e pediu anistia para os participantes do 8 de janeiro.",0
24/02/2024,"… Na 6ªF, em requerimento com 139 assinaturas, a oposição ao governo protocolou o pedido de impeachment de Lula na Câmara, pela comparação feita entre a ofensiva de Israel na Faixa de Gaza com o Holocausto nazista",-1
24/02/2024,"… Falando em off à Veja, um ministro de Lula reclamou da demora de Lira em arquivar o pedido de impeachment e disse que o presidente da Câmara “vive colocando a faca no pescoço” por causa do atraso na liberação de verbas.",0
24/02/2024,"… Segundo a fonte, o governo “cansou” de Lira e pretende “lidar com ele a partir do Supremo”. ",0
24/02/2024,"PARA O ALTO E AVANTE – Com o risco fiscal no radar, um Fed sem disposição para cortar juros tão cedo e o tombo do petróleo, o dólar subiu pela 3ª sessão seguida e caminhou mais para perto dos R$ 5.",-1
24/02/2024,"… Segundo analistas, reduções de posições vendidas e aquisições de opções de compra mirando os R$ 5 podem ter ajudado a pressionar a moeda à vista, que fechou em R$ 4,9930 (+0,81%).",-1
24/02/2024,"… Com isso, o dólar devolveu toda a baixa acumulada na semana e acumulou alta de 0,52% no período",-1
24/02/2024,"… Leonardo Monoli (Azimut Brasil Wealth Management) destacou para o Broadcast que os fundos locais viraram o ano muito vendidos em dólar, à espera de um eventual corte de juro pelo Fed no 1º trimestre.",-1
24/02/2024,"… Mas um BC americano mais conservador se juntou à questão fiscal e a um “vazio de fluxo”, depreciando a moeda doméstica. A entrada dos dólares da safra a partir de março pode amortizar as pressões sobre o real, disse.",1
24/02/2024,"… Em evento da Abrasca, o diretor de Política Econômica do BC, Diogo Guillen, reiterou que a política monetária brasileira não tem relação mecânica com o juro americano e que o BC seguirá perseguindo a meta de 3%.",0
24/02/2024,"… Sob pressão do câmbio, as taxas dos DIs se descolaram da queda dos rendimentos dos Treasuries e fecharam em ligeira alta.",-1
24/02/2024,"… O juro para Jan25 subiu a 10,020% (de 10,003%). O DI Jan26, a 9,860% (de 9,833%). O Jan27, a 10,040% (de 10,003%); o Jan29, a 10,470% (de 10,434%), o Jan31, a 10,700% (de 10,676%). O Jan33, a 10,810% (de 10,791%).",-1
24/02/2024,"… Na contramão de NY e após seis pregões de alta, o Ibovespa índice fechou em queda (-0,63%, aos 129.418,73 pontos), diante da falta de força de Petrobras e bancos. Na semana, o índice subiu 0,54%.",0
24/02/2024,"… Vale não ajudou muito, mesmo após o balanço do 4Tri ter sido considerado positivo. O papel chegou a subir mais de 2%, mas chegou a fim ganhando apenas 0,24% (R$ 67,38).",0
24/02/2024,"… Petrobras ON caiu 0,27% (R$ 43,62) e PN cedeu 0,69% (R$ 41,90), sob recuo expressivo do petróleo, diante de relatos na imprensa de que Israel e o Hamas poderiam negociar um cessar-fogo no curtíssimo prazo.",0
24/02/2024,"… Na noite de ontem, Netanyahu afirmou que Israel quer um acordo de trégua e troca de reféns com o Hamas. Segundo ele, porém, o grupo palestino precisa primeiro recuar de “pedidos lunáticos”.",0
24/02/2024,"… O Brent/maio caiu 2,30%, a US$ 80,80 por barril, na ICE. O WTI/abril, -2,70%, a US$ 76,49, na Nymex. Na semana, Brent cedeu 2,34% e o WTI teve queda de 2,51%.",-1
24/02/2024,"… Entre os bancos, a queda foi liderada por Santander unit (-1,35%, a R$ 28,51), seguida por Bradesco PN (-1,29%, a R$ 13,82). Banco do Brasil caiu 1,24% (R$ 57,38) e Bradesco ON perdeu 0,16% (R$ 12,45).",0
24/02/2024,"… Itaú Unibanco fugiu à regra do dia com leve alta de 0,29% (R$ 34,26).",0
24/02/2024,"… Em recuperação depois de sucessivas perdas, EzTec teve forte alta de 4,06%, a R$ 16,93, liderando o ranking positivo do Ibov. Foi acompanhada por Magazine Luiza (+1,90%; R$ 2,15) e CSN (+1,60%; R$ 17,73).",0
24/02/2024,"… Outros varejistas se destacaram na ponta negativa. Casas Bahia desvalorizou 6,93% (R$ 8,33) e Pão de Açúcar recuou 5,03% (R$ 3,78). Raízen cedeu 4,16%, a R$ 3,69.",0
24/02/2024,"… Negociadas em NY, as ações do Nubank caíram 1,35%, apesar do lucro de US$ 395,8 milhões no 4Tri, alta de 247,8% na comparação anual.",0
24/02/2024,"… Analistas destacaram a boa dinâmica operacional, mas gastos altos e receita de tarifas um pouco abaixo do esperado pesaram negativamente.",0
24/02/2024,"RESCALDO – Depois do rali provocado pela Nvidia, as bolsas em NY tiveram uma sessão morna na 6ªF.",0
24/02/2024,"… O S&P 500 chegou a superar os 5.100 pontos, perdeu força junto com as techs, mas manteve os ganhos da véspera, ao fechar quase estável (0,04%; 5.088,86). O Dow Jones também subiu: 0,16% (39.131,86).",0
24/02/2024,… Ambos renovaram o recorde de fechamento.,0
24/02/2024,"… O Nasdaq cedeu 0,28% (15.996,82). Depois de saltar 16% na 5ªF, Nvidia (+0,36%) estendeu os ganhos e valor de mercado, quase tocando os US$ 2 tri.",0
24/02/2024,"… Na semana, os índices acumulam altas de, respectivamente, 1,30%, 1,66% e 1,40%.",0
24/02/2024,"… O impulso forte e rápido das big techs acabou provocando alguma realização de lucros do Nasdaq na 6ªF, mas a perspectiva é de ganhos adicionais, segundo analistas.",0
24/02/2024,"… “Embora vejamos mérito no reequilíbrio de carteiras, acreditamos que é importante manter a exposição estratégica à tecnologia de grande capitalização dos EUA”, disse Mark Haefele (UBS Global Wealth Management).",0
24/02/2024,"… O Barclays pondera que as ações do setor estão alinhadas com o lucro das empresas e que a euforia tem fundamentos. Já no BofA, o economista Michael Hartnett acredita que existe uma “bolha bebê” inflada pela IA.",0
24/02/2024,"… Além do frenesi com as gigantes de tecnologia, o mercado tem mostrado que a força da economia americana e a perspectiva de corte de juro nos EUA ainda este ano, ainda que tardio, são drivers de força para as ações.",0
24/02/2024,"… Em entrevista na sexta-feira, John Williams (Fed de NY), disse que a economia está caminhando na direção certa e que provavelmente será apropriado cortar as taxas em 2024, embora o timing permaneça incerto.",-1
24/02/2024,"… Enquanto isso, o mercado vai ajustando as expectativas. O Goldman Sachs adiou de maio para junho a previsão para o início de corte de juros pelo Fed.",0
24/02/2024,"… Nos Treasuries, a sessão foi de leve baixa, num dia sem agenda relevante: rendimento da note de 2 anos a 4,681% (de 4,696% no dia anterior), de 10 anos a 4,253% (4,323%); e do T-bond de 30 anos a 4,374% (4,460%).",0
24/02/2024,"… Houve marasmo também no câmbio. O DXY fechou estável (-0,02%), a 103,936 pts. O euro pouco se mexeu (+0,02%; US$ 1,0823; a libra também não foi longe (+0,06%), a US$ 1,2669, assim como iene (+0,03%; 150,50/US$).",0
24/02/2024,"… Numa série de discursos na 6ªF, vários dirigentes do BCE voltaram a falar em paciência para iniciar os cortes de juros. Em comum, eles se mostraram preocupados com o custo da mão de obra.",0
24/02/2024,"… Lagarde disse que o BCE precisa estar mais confiante de que o processo de desinflação será sustentável e levará à meta de médio prazo de 2%, e que as negociações salariais deste 1Tri serão “especialmente importantes” para isso.",0
24/02/2024,"… O tema esteve presente nas falas de Madis Muller (BC da Estônia), Joachim Nagel (Alemanha) e Isabel Schnabel.",0
24/02/2024,"… Nagel ressaltou que o BCE correrá o risco de não cumprir a meta de inflação se reduzir juros antes da hora ou de forma muito intensa. “Na pior das hipóteses, poderemos até ter de aumentar as taxas de juro outra vez”, disse",0
24/02/2024,… Robert Holzmann também alertou que o risco de “cortar agora” é ter de aumentar o juro em seguida.,0
24/02/2024,"… Mais “dovish”, Mario Centeno (Portugal) disse que BCE precisa “estar aberto à possibilidade” de corte de juro em março. “Não estou dizendo que seja provável, mas que temos de estar abertos”.",1
24/02/2024,EM TEMPO… CIELO suspendeu o processo de registro de OPA e informou que realizará uma assembleia especial de acionistas que vinham questionando o valor fechamento do capital em bolsa.,0
24/02/2024,"PETROBRAS decidiu exercer direito de ‘tag along’ (venda conjunta) na Usina de Araucária; estatal tem 18,8% do capital da termelétrica; fatia deve render R$ 67,3 milhões…",0
24/02/2024,"… Companhia informou que o navio-plataforma Marechal Duque de Caxias, que será instalado no campo de Mero, saiu no sábado de Yantai, na China, em direção ao pré-sal da bacia de Santos, onde o campo está localizado…",0
24/02/2024,"… Junto com os outros sistemas já instalados, o campo de Mero vai atingir quase 600 mil barris diários de produção; plataforma entrará em operação a partir de setembro deste ano.",0
24/02/2024,"BANCO DO BRASIL aprovou distribuição de R$ 1,170 bi de JCP antecipado do 1TRI24; montante corresponde ao valor bruto de R$ 0,41 por ação; papel fica ex dia 12/3; pagamento em 27/3.",0
24/02/2024,"LIGHT. Os credores reagiram à proposta de recuperação da empresa apresentada pela companhia na madrugada de sábado, considerando impossível que o plano seja aprovado pelos detentores do maior volume em crédito…",0
24/02/2024,"… A proposta da empresa prevê o pagamento integral em até 90 dias para detentores de crédito com valor até R$ 30 mil, ou seja, o equivalente a 60% dos credores da empresa (28 mil credores)…",0
24/02/2024,"… “Eles apresentaram um plano que, até onde a gente sabe, não conta com o apoio de ninguém além dos que possuem R$ 30 mil em créditos”, disse fonte ao Broadcast.",0
24/02/2024,"ENERGISA. Consumo consolidado de energia elétrica da empresa, considerando o mercado cativo e livre, foi de 3.583,2 GWh em janeiro, alta de 13,5% em relação ao mesmo mês de 2023.",0
24/02/2024,"M. DIAS BRANCO teve lucro líquido de R$ 341,9 milhões no 4TRI23, salto de 2.106% s/ 4TRI22; Ebitda subiu 264,7%, para R$ 442,4 milhões; e receita líquida aumentou 0,2%, para R$ 2,771 bilhões.",0
24/02/2024,TOTVS. Fitch reafirmou rating AA+(bra) da Totvs e revisou perspectiva de estável para positiva.,0
